filename,train error,top-1 error,top-5 error,mutual information,sample entropy,experts usage
cifar100_with_attn_reg_importance_0.6_100_20_models.pt,0.27868300676345825,0.4541015625,0.1875,3.63222599029541,1.1801385879516602,3.9091415405273438
cifar100_with_attn_reg_importance_0.6_100_20_models.pt,0.27872687578201294,0.4488281011581421,0.19492187500000002,3.613495349884033,1.1662224769592284,3.937211275100708
cifar100_with_attn_reg_importance_0.6_100_20_models.pt,0.2794961929321289,0.44863277673721313,0.19121093749999996,3.722792148590088,1.2073299407958984,3.6485469341278076
cifar100_with_attn_reg_importance_0.6_100_20_models.pt,0.2692244052886963,0.44990235567092896,0.18964843750000004,3.639974594116211,1.1304074287414552,4.04378604888916
cifar100_with_attn_reg_importance_0.6_100_20_models.pt,0.26645809412002563,0.4453125,0.18759765625000002,3.6492481231689453,1.0578621864318847,3.8228514194488525
cifar100_with_attn_reg_importance_0.8_100_20_models.pt,0.2710299491882324,0.43798828125,0.17861328124999998,3.8025989532470703,1.1625845909118653,3.9380791187286377
cifar100_with_attn_reg_importance_0.8_100_20_models.pt,0.278148889541626,0.4439452886581421,0.19130859374999998,3.712625026702881,1.1711499214172363,4.0965142250061035
cifar100_with_attn_reg_importance_0.8_100_20_models.pt,0.28048068284988403,0.45332032442092896,0.20234375000000004,3.587589740753174,1.1701226234436035,4.1616530418396
cifar100_with_attn_reg_importance_0.8_100_20_models.pt,0.273820161819458,0.45234376192092896,0.19013671875000004,3.602564811706543,1.1749420166015625,3.9992332458496094
cifar100_with_attn_reg_importance_0.8_100_20_models.pt,0.28473377227783203,0.43593746423721313,0.19160156250000004,3.6773014068603516,1.183743381500244,4.0328826904296875
cifar100_with_attn_reg_importance_1.0_100_20_models.pt,0.2661471366882324,0.43994140625,0.18583984374999996,3.6670875549316406,1.0187535285949707,3.7976605892181396
cifar100_with_attn_reg_importance_1.0_100_20_models.pt,0.27399158477783203,0.44990235567092896,0.18808593750000002,3.6802821159362793,1.0991081237792968,3.8939337730407715
cifar100_with_attn_reg_importance_1.0_100_20_models.pt,0.26738280057907104,0.44218748807907104,0.18623046875000004,3.6415767669677734,1.0961927413940429,3.3057429790496826
cifar100_with_attn_reg_importance_1.0_100_20_models.pt,0.28116631507873535,0.4488281011581421,0.1875,3.716609001159668,1.1827684402465821,3.8744688034057617
cifar100_with_attn_reg_importance_1.0_100_20_models.pt,0.2849210500717163,0.458984375,0.19443359375000002,3.613407611846924,1.2614815711975098,3.9690515995025635
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-07_100_20_models.pt,0.2723054885864258,0.46357423067092896,0.185546875,1.462357997894287,0.43974876403808594,1.8384475708007812
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-07_100_20_models.pt,0.2768455147743225,0.4619140625,0.18593749999999998,1.9615001678466797,0.7214143753051758,2.2363452911376953
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-07_100_20_models.pt,0.2666454315185547,0.46503907442092896,0.19785156250000002,2.2505574226379395,0.6251784801483155,1.9870964288711548
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-07_100_20_models.pt,0.45074939727783203,0.5132812261581421,0.22509765625,0.2467975616455078,0.003064418211579323,0.33729007840156555
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-07_100_20_models.pt,0.27012521028518677,0.4478515386581421,0.18007812499999998,2.676952838897705,0.7789469718933105,3.0669634342193604
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-06_100_20_models.pt,0.26485174894332886,0.45937496423721313,0.18212890625,2.240966320037842,0.6890469551086426,2.8730082511901855
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-06_100_20_models.pt,0.3378627896308899,0.4634765386581421,0.18984374999999998,1.0760269165039062,0.4393468379974365,1.3924155235290527
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-06_100_20_models.pt,0.3939732313156128,0.49492186307907104,0.19970703125,0.0,0.0,0.0
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-06_100_20_models.pt,0.29396921396255493,0.46435546875,0.18505859375,2.28004789352417,0.7727400302886963,2.752084732055664
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-06_100_20_models.pt,0.2728954553604126,0.462890625,0.19589843750000002,2.245518207550049,0.7193572998046875,2.7303664684295654
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-05_100_20_models.pt,0.2708187699317932,0.45009762048721313,0.18544921874999998,1.873781681060791,0.6328060626983643,2.5271432399749756
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-05_100_20_models.pt,0.2700095772743225,0.44970703125,0.18154296874999998,1.9682989120483398,0.6776627540588379,2.102753162384033
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-05_100_20_models.pt,0.2506098747253418,0.4541015625,0.18671875000000004,2.413510799407959,0.6610700130462647,2.7873876094818115
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-05_100_20_models.pt,0.2731146812438965,0.4580078125,0.18613281250000002,1.8548641204833984,0.5480695247650147,2.581263542175293
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-05_100_20_models.pt,0.34355074167251587,0.4649413824081421,0.1806640625,0.1285996437072754,0.037449848651885984,0.08463764190673828
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.0001_100_20_models.pt,0.27498412132263184,0.47050780057907104,0.19482421875,1.6592297554016113,0.576848840713501,1.6135249137878418
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.0001_100_20_models.pt,0.2666534185409546,0.45644527673721313,0.18339843749999996,2.51975154876709,0.7635767459869385,1.9163978099822998
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.0001_100_20_models.pt,0.2974967956542969,0.46181637048721313,0.18837890624999998,1.4572248458862305,0.4616288185119629,1.9058794975280762
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.0001_100_20_models.pt,0.27607619762420654,0.46025389432907104,0.18105468749999998,1.4164886474609375,0.30098938941955566,1.1377984285354614
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.0001_100_20_models.pt,0.38687020540237427,0.49140626192092896,0.2001953125,0.0,0.0,0.0
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.001_100_20_models.pt,0.3018096685409546,0.45751953125,0.1806640625,1.187973976135254,0.32309665679931643,1.3112781047821045
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.001_100_20_models.pt,0.2629743218421936,0.455078125,0.19072265624999996,2.33402156829834,0.6868850708007812,2.9502451419830322
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.001_100_20_models.pt,0.30480313301086426,0.4727538824081421,0.19306640625000004,1.613034725189209,0.5645357131958008,1.7803810834884644
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.001_100_20_models.pt,0.25589925050735474,0.45087891817092896,0.18886718749999998,2.5795211791992188,0.6797372817993164,2.896839141845703
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.001_100_20_models.pt,0.2792171835899353,0.4609375,0.18515625000000002,2.238495349884033,0.6633027553558349,2.8453781604766846
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.01_100_20_models.pt,0.25974172353744507,0.4502929449081421,0.18125000000000002,2.362119674682617,0.6216536045074463,2.5802245140075684
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.01_100_20_models.pt,0.265397846698761,0.4507812261581421,0.18808593750000002,2.9177584648132324,0.8782711982727051,3.333449125289917
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.01_100_20_models.pt,0.30194514989852905,0.46621090173721313,0.18593749999999998,0.9510092735290527,0.22476398944854736,1.211385726928711
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.01_100_20_models.pt,0.28369343280792236,0.44609373807907104,0.17460937499999996,1.6671252250671387,0.5268784046173096,1.7169462442398071
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.01_100_20_models.pt,0.2675701975822449,0.46015626192092896,0.18789062499999998,1.7725119590759277,0.49651541709899905,2.091428279876709
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.1_100_20_models.pt,0.2604432702064514,0.45478516817092896,0.1875,2.396963119506836,0.7012397766113281,2.8046302795410156
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.1_100_20_models.pt,0.3305285573005676,0.4615234136581421,0.17509765624999996,0.0,1.359593239153181e-36,0.0
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.1_100_20_models.pt,0.27401548624038696,0.45439451932907104,0.18330078125000004,1.9757881164550781,0.47696285247802733,1.9087668657302856
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.1_100_20_models.pt,0.28734058141708374,0.45937496423721313,0.18310546875,2.2469310760498047,0.6826260566711426,2.736908435821533
cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_0.1_100_20_models.pt,0.25654900074005127,0.43984371423721313,0.17949218749999996,3.082996368408203,0.7983335018157959,3.503946304321289
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-07_100_20_models.pt,0.26645010709762573,0.4527343511581421,0.1826171875,2.452087879180908,0.7163050651550293,3.006300926208496
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-07_100_20_models.pt,0.28582990169525146,0.46269530057907104,0.18613281250000002,1.2995977401733398,0.36259121894836427,1.3384885787963867
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-07_100_20_models.pt,0.2738122344017029,0.45849609375,0.18505859375,0.9653058052062988,0.40950875282287597,1.6260799169540405
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-07_100_20_models.pt,0.4106783866882324,0.49267578125,0.20283203125000004,0.0,6.59020158033479e-42,0.0
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-07_100_20_models.pt,0.28954482078552246,0.4551757574081421,0.1748046875,0.8095240592956543,0.27771944999694825,1.0553040504455566
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-06_100_20_models.pt,0.26540184020996094,0.46669918298721313,0.19189453125,1.529911994934082,0.4140919208526611,1.4396415948867798
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-06_100_20_models.pt,0.2519012689590454,0.4501953125,0.18369140625000002,2.720304012298584,0.7140407562255859,3.1068873405456543
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-06_100_20_models.pt,0.2379065752029419,0.45205074548721313,0.18271484375000002,3.1265249252319336,0.7765453338623047,3.119450569152832
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-06_100_20_models.pt,0.2568081021308899,0.4501953125,0.18232421875000004,2.435832977294922,0.714809513092041,3.040001153945923
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-06_100_20_models.pt,0.27352118492126465,0.45869141817092896,0.18662109375000002,1.8659043312072754,0.5859112739562988,2.288839101791382
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-05_100_20_models.pt,0.2631377577781677,0.45332032442092896,0.18691406249999998,2.41945743560791,0.7283065795898438,2.6547138690948486
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-05_100_20_models.pt,0.26249605417251587,0.45244139432907104,0.18427734375000004,2.944591522216797,0.7870458126068115,3.419884443283081
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-05_100_20_models.pt,0.25857383012771606,0.447265625,0.18203124999999998,2.4829139709472656,0.7470083236694336,2.631526470184326
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-05_100_20_models.pt,0.26778942346572876,0.45654296875,0.18593749999999998,2.3383312225341797,0.6994053363800049,2.661477565765381
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_1e-05_100_20_models.pt,0.2637595534324646,0.46220701932907104,0.19072265624999996,2.7474822998046875,0.7404670715332031,2.9954373836517334
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.0001_100_20_models.pt,0.2774673104286194,0.447265625,0.17861328124999998,1.8451571464538574,0.57259202003479,2.1228830814361572
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.0001_100_20_models.pt,0.3383091688156128,0.48027342557907104,0.19482421875,0.6408147811889648,0.3293424129486084,0.7520304918289185
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.0001_100_20_models.pt,0.26753032207489014,0.46308594942092896,0.18349609374999998,1.584233283996582,0.48291311264038084,2.0968778133392334
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.0001_100_20_models.pt,0.26618701219558716,0.45751953125,0.18447265624999998,2.4915213584899902,0.7628783226013184,3.0420849323272705
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.0001_100_20_models.pt,0.29420042037963867,0.45830076932907104,0.18056640624999998,1.7808246612548828,0.4944154739379883,2.5173933506011963
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.001_100_20_models.pt,0.2692323327064514,0.46240234375,0.18642578124999998,2.649782657623291,0.7557703018188476,2.626368284225464
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.001_100_20_models.pt,0.2555882930755615,0.44667965173721313,0.18378906250000004,2.896291732788086,0.7326202392578125,3.523447036743164
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.001_100_20_models.pt,0.2614476680755615,0.44814449548721313,0.181640625,2.6956863403320312,0.6738348007202148,3.010334014892578
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.001_100_20_models.pt,0.2780771851539612,0.4551757574081421,0.17763671874999998,1.5188322067260742,0.4872499942779541,1.3750874996185303
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.001_100_20_models.pt,0.2687819004058838,0.45527344942092896,0.18769531250000004,2.3894996643066406,0.6883283138275147,2.2163891792297363
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.01_100_20_models.pt,0.2612842917442322,0.45546871423721313,0.18720703125000004,1.8825602531433105,0.6505523681640625,2.525195360183716
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.01_100_20_models.pt,0.29505741596221924,0.46083980798721313,0.19179687499999998,1.5095138549804688,0.45668621063232423,1.9028873443603516
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.01_100_20_models.pt,0.26349252462387085,0.45849609375,0.18710937500000002,2.357029914855957,0.7497266292572021,2.5053913593292236
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.01_100_20_models.pt,0.25971782207489014,0.45361328125,0.19687500000000002,2.8231935501098633,0.8424382209777832,3.1000659465789795
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.01_100_20_models.pt,0.280831515789032,0.4639648199081421,0.19130859374999998,1.9546360969543457,0.5660292625427246,2.496048927307129
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.1_100_20_models.pt,0.27470511198043823,0.44804686307907104,0.18144531249999996,2.6602163314819336,0.7980373859405517,2.734156370162964
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.1_100_20_models.pt,0.2580994963645935,0.4380859136581421,0.17744140625000004,2.4884939193725586,0.6942700386047364,2.961300849914551
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.1_100_20_models.pt,0.30411750078201294,0.47089844942092896,0.18906250000000002,0.0,2.11542872108339e-10,2.3252038747059482e-18
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.1_100_20_models.pt,0.2655612826347351,0.44580078125,0.18476562500000004,2.1112799644470215,0.6930587291717529,2.5053062438964844
cifar100_with_attn_reg_sample_sim_same_0.0001_sample_sim_diff_0.1_100_20_models.pt,0.2668646574020386,0.45742183923721313,0.19287109375,2.2431836128234863,0.6457772254943848,2.707807779312134
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-07_100_20_models.pt,0.2807995676994324,0.4599609375,0.18896484375,1.2934026718139648,0.5021683216094971,1.852567195892334
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-07_100_20_models.pt,0.31689250469207764,0.45986324548721313,0.17861328124999998,0.0,4.710252912536184e-14,1.4991989114806862e-23
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-07_100_20_models.pt,0.2653021812438965,0.45771485567092896,0.18710937500000002,2.323946952819824,0.6561681270599365,2.4862899780273438
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-07_100_20_models.pt,0.282800555229187,0.4683593511581421,0.19169921874999996,1.1368556022644043,0.48256945610046387,1.5875924825668335
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-07_100_20_models.pt,0.26232457160949707,0.45488280057907104,0.18837890624999998,2.3915510177612305,0.7040092945098877,2.8624348640441895
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-06_100_20_models.pt,0.25615042448043823,0.45332032442092896,0.185546875,2.627732753753662,0.6915361881256104,2.5718460083007812
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-06_100_20_models.pt,0.2783362865447998,0.46318358182907104,0.1875,2.1266112327575684,0.6779419898986816,2.372068166732788
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-06_100_20_models.pt,0.33151310682296753,0.4683593511581421,0.1826171875,0.0,9.124269126914442e-07,1.2575470691444934e-06
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-06_100_20_models.pt,0.297257661819458,0.447265625,0.18144531249999996,1.380298137664795,0.5380324840545654,2.0778651237487793
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-06_100_20_models.pt,0.338464617729187,0.45869141817092896,0.18085937500000004,0.0,3.0037057319443106e-31,0.0
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-05_100_20_models.pt,0.30465561151504517,0.45048826932907104,0.17929687500000002,1.0087623596191406,0.2283175230026245,1.1167913675308228
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-05_100_20_models.pt,0.2632812261581421,0.46562498807907104,0.19462890624999996,1.9500031471252441,0.6001732349395752,2.2175705432891846
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-05_100_20_models.pt,0.26902103424072266,0.4501953125,0.17705078124999996,1.556607723236084,0.5094321250915528,1.512855052947998
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-05_100_20_models.pt,0.26692044734954834,0.46220701932907104,0.18115234375,1.9165048599243164,0.5810028076171875,2.500800609588623
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_1e-05_100_20_models.pt,0.5740593075752258,0.57080078125,0.259765625,0.0,0.0,0.0
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.0001_100_20_models.pt,0.27267223596572876,0.46328121423721313,0.19150390625000002,1.5170364379882812,0.5116656303405762,2.076404571533203
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.0001_100_20_models.pt,0.27126121520996094,0.4668945074081421,0.19003906250000002,1.7278385162353516,0.6325797080993653,2.3241288661956787
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.0001_100_20_models.pt,0.2863600254058838,0.45742183923721313,0.18291015624999996,2.3496932983398438,0.759929084777832,2.6905248165130615
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.0001_100_20_models.pt,0.25081318616867065,0.45644527673721313,0.19160156250000004,2.3081326484680176,0.6741187572479248,2.7043726444244385
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.0001_100_20_models.pt,0.3270608186721802,0.4658203125,0.18144531249999996,0.0,2.5932533073033085e-17,2.8227924421174834e-37
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.001_100_20_models.pt,0.2612842917442322,0.45195311307907104,0.18593749999999998,2.1297054290771484,0.6981573581695557,2.9318134784698486
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.001_100_20_models.pt,0.2868741750717163,0.44990235567092896,0.17705078124999996,0.763392448425293,0.3243741273880005,1.3905727863311768
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.001_100_20_models.pt,0.3193718194961548,0.4683593511581421,0.18564453125000002,0.15297794342041016,0.038034099340438846,0.0001388577657053247
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.001_100_20_models.pt,0.25726646184921265,0.4600585699081421,0.18925781249999996,2.589231014251709,0.7448388576507569,2.77156400680542
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.001_100_20_models.pt,0.2597735524177551,0.44257813692092896,0.17890625000000004,2.356076717376709,0.6657415866851807,2.3573741912841797
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.01_100_20_models.pt,0.29120296239852905,0.45556640625,0.18935546874999998,1.692598819732666,0.572550630569458,2.2796363830566406
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.01_100_20_models.pt,0.290844202041626,0.4659179449081421,0.18896484375,1.0388526916503906,0.40814785957336425,1.5646454095840454
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.01_100_20_models.pt,0.34857702255249023,0.48564451932907104,0.20273437500000002,1.827782154083252,0.8420884132385253,2.552227735519409
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.01_100_20_models.pt,0.30637359619140625,0.46562498807907104,0.18046874999999996,0.5270161628723145,0.14530175924301147,0.7652403712272644
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.01_100_20_models.pt,0.2701570391654968,0.45458984375,0.18037109375000004,1.5107612609863281,0.44968862533569337,1.7221112251281738
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.1_100_20_models.pt,0.3846181631088257,0.4795898199081421,0.18837890624999998,0.0,4.78223705888169e-16,8.646354127885592e-23
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.1_100_20_models.pt,0.25683993101119995,0.44902342557907104,0.18496093749999998,2.5564846992492676,0.7444046974182129,2.835930109024048
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.1_100_20_models.pt,0.25860971212387085,0.4498046636581421,0.19072265624999996,2.478292942047119,0.6841914653778076,2.232896089553833
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.1_100_20_models.pt,0.2612364888191223,0.4493163824081421,0.18417968750000002,2.7515244483947754,0.6929573535919189,3.0551977157592773
cifar100_with_attn_reg_sample_sim_same_0.001_sample_sim_diff_0.1_100_20_models.pt,0.2641342282295227,0.46015626192092896,0.18828124999999996,1.8051533699035645,0.5562344074249268,2.2129406929016113
new_cifar100_with_attn_reg_importance_0.2_100_20_models.pt,0.8257413953542709,0.8427734375,0.48662109374999996,0.0,4.252095794677734,4.252096176147461
new_cifar100_with_attn_reg_importance_0.2_100_20_models.pt,0.474764883518219,0.57861328125,0.2607421875,3.1689929962158203,2.1877017974853517,4.193874835968018
new_cifar100_with_attn_reg_importance_0.2_100_20_models.pt,0.40380263328552246,0.5304687023162842,0.24091796875000004,3.198904037475586,1.7704238891601562,3.9007625579833984
new_cifar100_with_attn_reg_importance_0.2_100_20_models.pt,0.5123884081840515,0.615234375,0.2982421875,2.97110652923584,2.4337741851806642,4.18894624710083
new_cifar100_with_attn_reg_importance_0.2_100_20_models.pt,0.4293965697288513,0.5380859375,0.24541015624999996,3.0682854652404785,1.897835922241211,3.8592593669891357
new_cifar100_with_attn_reg_importance_0.4_100_20_models.pt,0.510638564825058,0.61376953125,0.29658203125000004,3.090240001678467,2.363555145263672,4.144794464111328
new_cifar100_with_attn_reg_importance_0.4_100_20_models.pt,0.4577168822288513,0.5624023675918579,0.24150390624999996,3.34018611907959,2.021136474609375,4.151281356811523
new_cifar100_with_attn_reg_importance_0.4_100_20_models.pt,0.864935427904129,0.8785156011581421,0.49970703125000004,0.0,4.214656066894531,4.21465539932251
new_cifar100_with_attn_reg_importance_0.4_100_20_models.pt,0.6919762492179871,0.7372070550918579,0.38447265625000004,2.2472338676452637,3.3601070404052735,4.222713470458984
new_cifar100_with_attn_reg_importance_0.4_100_20_models.pt,0.5732541382312775,0.636523425579071,0.31132812499999996,2.9772095680236816,2.6771734237670897,4.09524393081665
new_cifar100_with_attn_reg_importance_0.6_100_20_models.pt,0.6917251348495483,0.7438476085662842,0.36992187499999996,1.887528419494629,3.4306446075439454,4.2533159255981445
new_cifar100_with_attn_reg_importance_0.6_100_20_models.pt,0.6754902899265289,0.73046875,0.37548828125,2.2208590507507324,3.3226959228515627,4.1784749031066895
new_cifar100_with_attn_reg_importance_0.6_100_20_models.pt,0.8498485386371613,0.8734375238418579,0.47734374999999996,0.0,4.278522872924805,4.2785234451293945
new_cifar100_with_attn_reg_importance_0.6_100_20_models.pt,0.5102638900279999,0.5806640386581421,0.26777343750000004,3.194800853729248,2.3245458602905273,3.8451199531555176
new_cifar100_with_attn_reg_importance_0.6_100_20_models.pt,0.843937337398529,0.8685547113418579,0.4947265625,0.0,4.260118103027343,4.260119438171387
new_cifar100_with_attn_reg_importance_0.8_100_20_models.pt,0.49179691076278687,0.5753905773162842,0.26259765625,3.2023115158081055,2.3294565200805666,4.016351699829102
new_cifar100_with_attn_reg_importance_0.8_100_20_models.pt,0.5243981182575226,0.5975586175918579,0.29443359375,3.1536636352539062,2.488728141784668,4.058803081512451
new_cifar100_with_attn_reg_importance_0.8_100_20_models.pt,0.8509207516908646,0.8700195550918579,0.48613281249999996,0.0,4.224238586425781,4.224239349365234
new_cifar100_with_attn_reg_importance_0.8_100_20_models.pt,0.6880181729793549,0.74462890625,0.36250000000000004,2.3343000411987305,3.332134246826172,4.280664920806885
new_cifar100_with_attn_reg_importance_0.8_100_20_models.pt,0.48812180757522583,0.5721679925918579,0.2666015625,3.1934399604797363,2.2063398361206055,4.010028839111328
new_cifar100_with_attn_reg_importance_1.0_100_20_models.pt,0.860459178686142,0.868359386920929,0.5490234375,0.0,4.2689861297607425,4.268986701965332
new_cifar100_with_attn_reg_importance_1.0_100_20_models.pt,0.4800263047218323,0.585253894329071,0.267578125,3.1740875244140625,2.197290802001953,4.097059726715088
new_cifar100_with_attn_reg_importance_1.0_100_20_models.pt,0.4042689800262451,0.528613269329071,0.23212890625000004,3.4418129920959473,1.6476408004760743,3.8471577167510986
new_cifar100_with_attn_reg_importance_1.0_100_20_models.pt,0.834040179848671,0.855273425579071,0.49853515625,0.0,4.283356094360352,4.283356666564941
new_cifar100_with_attn_reg_importance_1.0_100_20_models.pt,0.5266621708869934,0.59814453125,0.27314453125000004,3.0665836334228516,2.452402877807617,4.010322570800781
new_cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-07_100_20_models.pt,0.49659597873687744,0.6149413585662842,0.289453125,0.0,1.594773292541504,1.5947738885879517
new_cifar100_with_attn_reg_sample_sim_same_1e-05_sample_sim_diff_1e-07_100_20_models.pt,0.4458466172218323,0.550097644329071,0.23857421874999996,1.5479559898376465,1.5805265426635742,2.6371235847473145
