filename,train error,top-1 error,top-5 error,mutual information,sample entropy,experts usage
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.0001_100_20_models.pt,0.4781489372253418,0.5226562023162842,0.22089843750000004,3.090714931488037,0.9637084007263184,3.2101235389709473
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.0001_100_20_models.pt,0.47479671239852905,0.5285155773162842,0.21162109375000004,3.2719712257385254,0.8653988838195801,3.4183926582336426
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.0001_100_20_models.pt,0.45718270540237427,0.5147460699081421,0.2275390625,3.107311248779297,0.96502685546875,2.744446039199829
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.001_100_20_models.pt,0.46434950828552246,0.52197265625,0.21210937500000004,3.5265493392944336,0.9746145248413086,3.504969835281372
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.001_100_20_models.pt,0.4543207883834839,0.5249999761581421,0.20869140625000004,3.3960509300231934,0.9481329917907715,3.3782222270965576
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.001_100_20_models.pt,0.4569515585899353,0.51220703125,0.21132812499999998,3.4192585945129395,0.9938875198364258,3.3166470527648926
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.001_100_20_models.pt,0.47428250312805176,0.533007800579071,0.22509765625,3.3653879165649414,0.981312370300293,2.969529390335083
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.001_100_20_models.pt,0.46196192502975464,0.5137695074081421,0.21396484375000002,2.9786767959594727,0.8002248764038086,2.7891619205474854
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.01_100_20_models.pt,0.45200496912002563,0.508105456829071,0.20351562499999998,3.2463316917419434,0.858705997467041,3.2089591026306152
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.01_100_20_models.pt,0.4637874960899353,0.5127929449081421,0.21142578125,3.3428268432617188,0.9800339698791504,3.312730550765991
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.01_100_20_models.pt,0.4391462206840515,0.5023437738418579,0.20078125000000002,3.58121919631958,1.0257884025573731,3.309494733810425
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.01_100_20_models.pt,0.46555328369140625,0.5158202648162842,0.21591796875000002,3.0815954208374023,0.8719671249389649,3.015458583831787
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.01_100_20_models.pt,0.45788025856018066,0.5080077648162842,0.2099609375,3.0356931686401367,0.9301309585571289,3.0888638496398926
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.1_100_20_models.pt,0.45979756116867065,0.5119140148162842,0.20976562499999996,3.321488857269287,1.0117667198181153,3.4355270862579346
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.1_100_20_models.pt,0.461112916469574,0.5221679210662842,0.21650390625000004,3.4761791229248047,0.9771503448486328,3.262723207473755
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.1_100_20_models.pt,0.44801902770996094,0.5068359375,0.20371093750000002,3.152017593383789,0.8684216499328613,2.977938652038574
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.1_100_20_models.pt,0.48114240169525146,0.5246093273162842,0.20791015624999998,3.136234760284424,0.8617729187011719,2.9715003967285156
cifar100_with_reg_sample_sim_same_0.0001_sample_sim_diff_0.1_100_20_models.pt,0.4522002339363098,0.51708984375,0.20048828124999996,3.388301372528076,0.8693249702453614,3.1965513229370117
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-07_100_20_models.pt,0.450577974319458,0.5123046636581421,0.20683593749999996,4.0579423904418945,1.2332133293151855,3.7731993198394775
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-07_100_20_models.pt,0.47657448053359985,0.530566394329071,0.22490234374999996,3.963273525238037,1.2961346626281738,3.6708052158355713
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-07_100_20_models.pt,0.44297271966934204,0.4957031011581421,0.20703125,4.142343044281006,1.3793935775756836,3.9323298931121826
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-07_100_20_models.pt,0.4388512969017029,0.5026366710662842,0.19716796874999998,4.108279228210449,1.1435293197631835,3.987684726715088
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-07_100_20_models.pt,0.4412826895713806,0.49833983182907104,0.19755859374999996,4.134467601776123,1.179443645477295,3.6884970664978027
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-06_100_20_models.pt,0.45049428939819336,0.5142577886581421,0.20273437500000002,4.1209716796875,1.2375463485717773,3.8311984539031982
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-06_100_20_models.pt,0.4486767053604126,0.5158202648162842,0.21406250000000004,4.17430305480957,1.3145737648010254,4.031619548797607
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-06_100_20_models.pt,0.45593512058258057,0.5226562023162842,0.20966796875000004,3.9626903533935547,1.220127487182617,3.7045068740844727
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-06_100_20_models.pt,0.47590482234954834,0.5306640863418579,0.21572265624999998,3.9795069694519043,1.2598257064819336,3.908405065536499
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-06_100_20_models.pt,0.44596219062805176,0.5103515386581421,0.20390624999999996,4.096083641052246,1.2419183731079102,4.0124897956848145
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-05_100_20_models.pt,0.46026384830474854,0.5125976800918579,0.21796875000000004,3.9317078590393066,1.2581472396850586,3.7891764640808105
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-05_100_20_models.pt,0.4457310438156128,0.504687488079071,0.20136718750000004,4.075018882751465,1.182210922241211,3.9178006649017334
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-05_100_20_models.pt,0.4482860565185547,0.5075194835662842,0.1982421875,4.088956832885742,1.2040581703186035,3.6467995643615723
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-05_100_20_models.pt,0.4695950150489807,0.5197265148162842,0.21494140625000002,3.971679210662842,1.4813291549682617,4.021478176116943
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_1e-05_100_20_models.pt,0.4565768241882324,0.5079101324081421,0.21474609374999998,4.117050647735596,1.2471405029296876,3.748502731323242
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.0001_100_20_models.pt,0.4490354061126709,0.5074218511581421,0.19892578125000004,4.04573392868042,1.2401378631591797,3.6498641967773438
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.0001_100_20_models.pt,0.440832257270813,0.501953125,0.20908203125000002,3.960214614868164,1.2284719467163085,3.8121018409729004
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.0001_100_20_models.pt,0.48119020462036133,0.5335937738418579,0.21660156249999996,4.098386287689209,1.1991782188415527,3.7284233570098877
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.0001_100_20_models.pt,0.46974653005599976,0.5225585699081421,0.22353515624999998,4.033764839172363,1.3740373611450196,3.9166576862335205
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.0001_100_20_models.pt,0.4504584074020386,0.5187499523162842,0.20751953125,4.078666687011719,1.169684600830078,3.8503947257995605
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.001_100_20_models.pt,0.4662548303604126,0.5206054449081421,0.20849609375,4.04536247253418,1.2746015548706056,3.934433937072754
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.001_100_20_models.pt,0.46094149351119995,0.523730456829071,0.20712890625000002,4.026826858520508,1.2398105621337892,3.8707432746887207
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.001_100_20_models.pt,0.46293848752975464,0.5163085460662842,0.21669921874999998,3.977883815765381,1.2773804664611816,3.9223272800445557
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.001_100_20_models.pt,0.44215965270996094,0.5094726085662842,0.21220703124999996,4.088474273681641,1.18475284576416,4.072293281555176
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.001_100_20_models.pt,0.44589048624038696,0.51416015625,0.21074218749999996,4.1059956550598145,1.2288849830627442,4.056248664855957
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.01_100_20_models.pt,0.44839364290237427,0.5104491710662842,0.20429687500000004,4.162989139556885,1.1710495948791504,3.887730836868286
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.01_100_20_models.pt,0.463655948638916,0.5223633050918579,0.21337890625,3.9310688972473145,1.1854165077209473,3.7139480113983154
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.01_100_20_models.pt,0.45070552825927734,0.5148437023162842,0.21943359375000004,4.047866344451904,1.3320009231567382,3.99410080909729
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.01_100_20_models.pt,0.4525669813156128,0.51611328125,0.21406250000000004,4.0189409255981445,1.1899435997009278,3.7112271785736084
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.01_100_20_models.pt,0.4511559009552002,0.5113281011581421,0.21035156249999998,4.089932441711426,1.218561553955078,3.7617719173431396
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.1_100_20_models.pt,0.4678412079811096,0.5230468511581421,0.22412109375,3.9768266677856445,1.2656448364257813,3.9014689922332764
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.1_100_20_models.pt,0.4589684009552002,0.519824206829071,0.21845703125000004,3.981717109680176,1.2804333686828613,3.5155954360961914
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.1_100_20_models.pt,0.446464478969574,0.5148437023162842,0.20224609375000002,4.162663459777832,1.1703445434570312,3.8614139556884766
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.1_100_20_models.pt,0.43983978033065796,0.49755859375,0.20927734374999996,4.023209095001221,1.1398512840270996,3.7270588874816895
cifar100_with_reg_sample_sim_same_0.001_sample_sim_diff_0.1_100_20_models.pt,0.4573063254356384,0.5137695074081421,0.19921875,4.030539035797119,1.2259974479675293,3.8809823989868164
cifar100_with_attention_100_20_models.pt,0.41540175676345825,0.5021483898162842,0.20634765624999996,2.886054515838623,0.876567268371582,3.1875882148742676
cifar100_with_attention_100_20_models.pt,0.4385443329811096,0.5077148675918579,0.21328124999999998,2.5730395317077637,0.8675106048583985,2.8847920894622803
cifar100_with_attention_100_20_models.pt,0.4263392686843872,0.49580079317092896,0.21591796875000002,2.6627860069274902,0.8508236885070801,2.9736742973327637
cifar100_with_attention_100_20_models.pt,0.4377272129058838,0.5119140148162842,0.216796875,2.6289420127868652,0.943501091003418,3.261141300201416
cifar100_with_attention_100_20_models.pt,0.39872848987579346,0.48310548067092896,0.19999999999999996,3.112783908843994,0.7446735382080079,2.973273754119873
cifar100_with_attn_reg_importance_0.2_100_20_models.pt,0.37368065118789673,0.48564451932907104,0.20361328125,3.6202335357666016,1.1085217475891114,3.837496042251587
cifar100_with_attn_reg_importance_0.2_100_20_models.pt,0.3850366473197937,0.49365234375,0.21396484375000002,3.7265148162841797,1.1975979804992676,3.9309749603271484
cifar100_with_attn_reg_importance_0.2_100_20_models.pt,0.37421876192092896,0.48564451932907104,0.19853515624999996,3.7500877380371094,1.1241184234619142,3.9443206787109375
cifar100_with_attn_reg_importance_0.2_100_20_models.pt,0.3497768044471741,0.46816402673721313,0.18505859375,3.796046257019043,0.9687183380126954,3.855430841445923
cifar100_with_attn_reg_importance_0.2_100_20_models.pt,0.37523120641708374,0.4683593511581421,0.19355468750000004,3.67923641204834,1.1807013511657716,3.8021481037139893
cifar100_with_attn_reg_importance_0.4_100_20_models.pt,0.3879743218421936,0.49199217557907104,0.20292968749999996,3.6588449478149414,1.3303192138671875,4.0025177001953125
cifar100_with_attn_reg_importance_0.4_100_20_models.pt,0.3814173936843872,0.4815429449081421,0.20976562499999996,3.77708101272583,1.134735107421875,3.953216314315796
cifar100_with_attn_reg_importance_0.4_100_20_models.pt,0.3710578680038452,0.4678710699081421,0.19374999999999998,3.773617744445801,1.097132968902588,3.9711110591888428
cifar100_with_attn_reg_importance_0.4_100_20_models.pt,0.38807398080825806,0.49287110567092896,0.20039062500000004,3.711648464202881,1.257142925262451,4.119315147399902
cifar100_with_attn_reg_importance_0.4_100_20_models.pt,0.4025071859359741,0.49462890625,0.21064453125000004,3.645294666290283,1.336095428466797,3.776386022567749
cifar100_with_attn_reg_importance_0.6_100_20_models.pt,0.39980870485305786,0.49042969942092896,0.20771484375000004,3.676048755645752,1.3401070594787599,3.8137481212615967
